workerid,proliferate.condition,audio,block_order,button_pressed,correct_response,group,internal_node_id,key_press,match_sel,mismatch_sel,normed_midpoint,path,repetition,responses,rt,step,stimulus,test_part,time_elapsed,trial_index,trial_type,type,visual_target,voiced_sel,voiceless_sel,vowel,yes_side,error
24,condition1,Swear,coda-onset,,no,control,0.0-88.0,75,SAME,DIFFERENT,NA,audio/filler/Swear_1.wav,NA,,573.27,NA,"<div class=""big-container""><p class=""exposure-prompt"">Remark</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,212541,88,html-keyboard-response,fill_word,Remark,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-89.0,,,,,,,,,,audio/filler/Lawyer_1.wav,,214270,89,audio-keyboard-response,,,,,,,
24,condition1,Lawyer,coda-onset,,no,control,0.0-90.0,75,SAME,DIFFERENT,NA,audio/filler/Lawyer_1.wav,NA,,663.795,NA,"<div class=""big-container""><p class=""exposure-prompt"">Advice</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,214935,90,html-keyboard-response,fill_word,Advice,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-91.0,,,,,,,,,,audio/unambiguous_p/Beninsula_Peninsula_2_00.wav,,216819,91,audio-keyboard-response,,,,,,,
24,condition1,Peninsula,coda-onset,,yes,control,0.0-92.0,83,SAME,DIFFERENT,NA,audio/unambiguous_p/Beninsula_Peninsula_2_00.wav,NA,,556.145,0,"<div class=""big-container""><p class=""exposure-prompt"">Peninsula</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,217377,92,html-keyboard-response,crit_unamb,Peninsula,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-93.0,,,,,,,,,,audio/filler/Nun_1.wav,,218995,93,audio-keyboard-response,,,,,,,
24,condition1,Nun,coda-onset,,yes,control,0.0-94.0,83,SAME,DIFFERENT,NA,audio/filler/Nun_1.wav,NA,,1071.53,NA,"<div class=""big-container""><p class=""exposure-prompt"">Nun</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,220068,94,html-keyboard-response,fill_word,Nun,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-95.0,,,,,,,,,,audio/filler/Low_1.wav,,221726,95,audio-keyboard-response,,,,,,,
24,condition1,Low,coda-onset,,yes,control,0.0-96.0,83,SAME,DIFFERENT,NA,audio/filler/Low_1.wav,NA,,1294.63,NA,"<div class=""big-container""><p class=""exposure-prompt"">Low</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,223022,96,html-keyboard-response,fill_word,Low,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-97.0,,,,,,,,,,audio/filler/Memory_1.wav,,224691,97,audio-keyboard-response,,,,,,,
24,condition1,Memory,coda-onset,,yes,control,0.0-98.0,83,SAME,DIFFERENT,NA,audio/filler/Memory_1.wav,NA,,527.09,NA,"<div class=""big-container""><p class=""exposure-prompt"">Memory</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,225220,98,html-keyboard-response,fill_word,Memory,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-99.0,,,,,,,,,,audio/filler/Seal_1.wav,,226953,99,audio-keyboard-response,,,,,,,
24,condition1,Seal,coda-onset,,no,control,0.0-100.0,75,SAME,DIFFERENT,NA,audio/filler/Seal_1.wav,NA,,786.12,NA,"<div class=""big-container""><p class=""exposure-prompt"">Chorus</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,227740,100,html-keyboard-response,fill_word,Chorus,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-101.0,,,,,,,,,,audio/filler/Failure_1.wav,,229427,101,audio-keyboard-response,,,,,,,
24,condition1,Failure,coda-onset,,yes,control,0.0-102.0,83,SAME,DIFFERENT,NA,audio/filler/Failure_1.wav,NA,,617.28,NA,"<div class=""big-container""><p class=""exposure-prompt"">Failure</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,230046,102,html-keyboard-response,fill_word,Failure,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-103.0,,,,,,,,,,audio/filler/Funnel_1.wav,,231731,103,audio-keyboard-response,,,,,,,
24,condition1,Funnel,coda-onset,,no,control,0.0-104.0,75,SAME,DIFFERENT,NA,audio/filler/Funnel_1.wav,NA,,564.955,NA,"<div class=""big-container""><p class=""exposure-prompt"">Deny</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,232298,104,html-keyboard-response,fill_word,Deny,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-105.0,,,,,,,,,,audio/unambiguous_b/Brewery_Prewery_3_30.wav,,234462,105,audio-keyboard-response,,,,,,,
24,condition1,Brewery,coda-onset,,yes,control,0.0-106.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Brewery_Prewery_3_30.wav,NA,,610.285,30,"<div class=""big-container""><p class=""exposure-prompt"">Brewery</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,235074,106,html-keyboard-response,crit_unamb,Brewery,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-107.0,,,,,,,,,,audio/unambiguous_b/Biannual_Piannual_1_30.wav,,237214,107,audio-keyboard-response,,,,,,,
24,condition1,Biannual,coda-onset,,yes,control,0.0-108.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Biannual_Piannual_1_30.wav,NA,,1411.89,30,"<div class=""big-container""><p class=""exposure-prompt"">Biannual</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,238628,108,html-keyboard-response,crit_unamb,Biannual,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-109.0,,,,,,,,,,audio/unambiguous_b/Belly_Pelly_3_30.wav,,240201,109,audio-keyboard-response,,,,,,,
24,condition1,Belly,coda-onset,,no,control,0.0-110.0,75,SAME,DIFFERENT,NA,audio/unambiguous_b/Belly_Pelly_3_30.wav,NA,,711.81,30,"<div class=""big-container""><p class=""exposure-prompt"">Berry</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,240914,110,html-keyboard-response,crit_unamb,Berry,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-111.0,,,,,,,,,,audio/filler/Runner_1.wav,,242622,111,audio-keyboard-response,,,,,,,
24,condition1,Runner,coda-onset,,no,control,0.0-112.0,75,SAME,DIFFERENT,NA,audio/filler/Runner_1.wav,NA,,1341.79,NA,"<div class=""big-container""><p class=""exposure-prompt"">River</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,243965,112,html-keyboard-response,fill_word,River,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-113.0,,,,,,,,,,audio/unambiguous_b/Boil_Poil_1_30.wav,,245651,113,audio-keyboard-response,,,,,,,
24,condition1,Boil,coda-onset,,yes,control,0.0-114.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Boil_Poil_1_30.wav,NA,,560.45,30,"<div class=""big-container""><p class=""exposure-prompt"">Boil</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,246213,114,html-keyboard-response,crit_unamb,Boil,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-115.0,,,,,,,,,,audio/unambiguous_b/Billionaire_Pillionaire_1_30.wav,,248211,115,audio-keyboard-response,,,,,,,
24,condition1,Billionaire,coda-onset,,yes,control,0.0-116.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Billionaire_Pillionaire_1_30.wav,NA,,694.32,30,"<div class=""big-container""><p class=""exposure-prompt"">Billionaire</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,248907,116,html-keyboard-response,crit_unamb,Billionaire,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-117.0,,,,,,,,,,audio/filler/Arrow_1.wav,,250547,117,audio-keyboard-response,,,,,,,
24,condition1,Arrow,coda-onset,,no,control,0.0-118.0,75,SAME,DIFFERENT,NA,audio/filler/Arrow_1.wav,NA,,768.395,NA,"<div class=""big-container""><p class=""exposure-prompt"">Ambition</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,251318,118,html-keyboard-response,fill_word,Ambition,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-119.0,,,,,,,,,,audio/filler/Ring_1.wav,,252979,119,audio-keyboard-response,,,,,,,
24,condition1,Ring,coda-onset,,no,control,0.0-120.0,75,SAME,DIFFERENT,NA,audio/filler/Ring_1.wav,NA,,826.435,NA,"<div class=""big-container""><p class=""exposure-prompt"">Retreat</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,253807,120,html-keyboard-response,fill_word,Retreat,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-121.0,,,,,,,,,,audio/filler/Learning_1.wav,,255539,121,audio-keyboard-response,,,,,,,
24,condition1,Learning,coda-onset,,yes,control,0.0-122.0,83,SAME,DIFFERENT,NA,audio/filler/Learning_1.wav,NA,,528.835,NA,"<div class=""big-container""><p class=""exposure-prompt"">Learning</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,256070,122,html-keyboard-response,fill_word,Learning,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-123.0,,,,,,,,,,audio/filler/Ally_1.wav,,257822,123,audio-keyboard-response,,,,,,,
24,condition1,Ally,coda-onset,,no,control,0.0-124.0,75,SAME,DIFFERENT,NA,audio/filler/Ally_1.wav,NA,,667.105,NA,"<div class=""big-container""><p class=""exposure-prompt"">Agile</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,258491,124,html-keyboard-response,fill_word,Agile,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-125.0,,,,,,,,,,audio/unambiguous_b/Boom_Poom_1_30.wav,,260084,125,audio-keyboard-response,,,,,,,
24,condition1,Boom,coda-onset,,yes,control,0.0-126.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Boom_Poom_1_30.wav,NA,,656.92,30,"<div class=""big-container""><p class=""exposure-prompt"">Boom</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,260742,126,html-keyboard-response,crit_unamb,Boom,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-127.0,,,,,,,,,,audio/filler/Vary_1.wav,,262590,127,audio-keyboard-response,,,,,,,
24,condition1,Vary,coda-onset,,yes,control,0.0-128.0,83,SAME,DIFFERENT,NA,audio/filler/Vary_1.wav,NA,,895.14,NA,"<div class=""big-container""><p class=""exposure-prompt"">Vary</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,263487,128,html-keyboard-response,fill_word,Vary,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-129.0,,,,,,,,,,audio/filler/Throne_1.wav,,265225,129,audio-keyboard-response,,,,,,,
24,condition1,Throne,coda-onset,,yes,control,0.0-130.0,83,SAME,DIFFERENT,NA,audio/filler/Throne_1.wav,NA,,485.79,NA,"<div class=""big-container""><p class=""exposure-prompt"">Throne</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,265712,130,html-keyboard-response,fill_word,Throne,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-131.0,,,,,,,,,,audio/unambiguous_b/Banana_Panana_1_30.wav,,267454,131,audio-keyboard-response,,,,,,,
24,condition1,Banana,coda-onset,,yes,control,0.0-132.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Banana_Panana_1_30.wav,NA,,505.91,30,"<div class=""big-container""><p class=""exposure-prompt"">Banana</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,267962,132,html-keyboard-response,crit_unamb,Banana,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-133.0,,,,,,,,,,audio/unambiguous_p/Blea_Plea_2_00.wav,,269630,133,audio-keyboard-response,,,,,,,
24,condition1,Plea,coda-onset,,no,control,0.0-134.0,75,SAME,DIFFERENT,NA,audio/unambiguous_p/Blea_Plea_2_00.wav,NA,,720.025,0,"<div class=""big-container""><p class=""exposure-prompt"">Pick</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,270351,134,html-keyboard-response,crit_unamb,Pick,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-135.0,,,,,,,,,,audio/filler/Assume_1.wav,,272083,135,audio-keyboard-response,,,,,,,
24,condition1,Assume,coda-onset,,yes,control,0.0-136.0,83,SAME,DIFFERENT,NA,audio/filler/Assume_1.wav,NA,,831.24,NA,"<div class=""big-container""><p class=""exposure-prompt"">Assume</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,272916,136,html-keyboard-response,fill_word,Assume,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-137.0,,,,,,,,,,audio/filler/Money_1.wav,,274580,137,audio-keyboard-response,,,,,,,
24,condition1,Money,coda-onset,,yes,control,0.0-138.0,83,SAME,DIFFERENT,NA,audio/filler/Money_1.wav,NA,,652.945,NA,"<div class=""big-container""><p class=""exposure-prompt"">Money</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,275234,138,html-keyboard-response,fill_word,Money,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-139.0,,,,,,,,,,audio/unambiguous_p/Browl_Prowl_2_00.wav,,276990,139,audio-keyboard-response,,,,,,,
24,condition1,Prowl,coda-onset,,yes,control,0.0-140.0,83,SAME,DIFFERENT,NA,audio/unambiguous_p/Browl_Prowl_2_00.wav,NA,,418.135,0,"<div class=""big-container""><p class=""exposure-prompt"">Prowl</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,277410,140,html-keyboard-response,crit_unamb,Prowl,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-141.0,,,,,,,,,,audio/unambiguous_b/Ballerina_Pallerina_1_30.wav,,279305,141,audio-keyboard-response,,,,,,,
24,condition1,Ballerina,coda-onset,,yes,control,0.0-142.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Ballerina_Pallerina_1_30.wav,NA,,619.11,30,"<div class=""big-container""><p class=""exposure-prompt"">Ballerina</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,279926,142,html-keyboard-response,crit_unamb,Ballerina,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-143.0,,,,,,,,,,audio/filler/Marine_1.wav,,281811,143,audio-keyboard-response,,,,,,,
24,condition1,Marine,coda-onset,,no,control,0.0-144.0,75,SAME,DIFFERENT,NA,audio/filler/Marine_1.wav,NA,,650.615,NA,"<div class=""big-container""><p class=""exposure-prompt"">Mature</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,282464,144,html-keyboard-response,fill_word,Mature,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-145.0,,,,,,,,,,audio/unambiguous_p/Bawn_Pawn_2_00.wav,,284169,145,audio-keyboard-response,,,,,,,
24,condition1,Pawn,coda-onset,,yes,control,0.0-146.0,83,SAME,DIFFERENT,NA,audio/unambiguous_p/Bawn_Pawn_2_00.wav,NA,,533.585,0,"<div class=""big-container""><p class=""exposure-prompt"">Pawn</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,284704,146,html-keyboard-response,crit_unamb,Pawn,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-147.0,,,,,,,,,,audio/filler/Phenomenon_1.wav,,286707,147,audio-keyboard-response,,,,,,,
24,condition1,Phenomenon,coda-onset,,no,control,0.0-148.0,75,SAME,DIFFERENT,NA,audio/filler/Phenomenon_1.wav,NA,,857.48,NA,"<div class=""big-container""><p class=""exposure-prompt"">Replace</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,287566,148,html-keyboard-response,fill_word,Replace,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-149.0,,,,,,,,,,audio/filler/Soil_1.wav,,289353,149,audio-keyboard-response,,,,,,,
24,condition1,Soil,coda-onset,,no,control,0.0-150.0,75,SAME,DIFFERENT,NA,audio/filler/Soil_1.wav,NA,,1009.345,NA,"<div class=""big-container""><p class=""exposure-prompt"">Spoil</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,290363,150,html-keyboard-response,fill_word,Spoil,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-151.0,,,,,,,,,,audio/filler/Eye_1.wav,,291977,151,audio-keyboard-response,,,,,,,
24,condition1,Eye,coda-onset,,no,control,0.0-152.0,75,SAME,DIFFERENT,NA,audio/filler/Eye_1.wav,NA,,459.915,NA,"<div class=""big-container""><p class=""exposure-prompt"">Verdict</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,292438,152,html-keyboard-response,fill_word,Verdict,NA,NA,NA,LEFT,
24,condition1,,,,,,0.0-153.0,,,,,,,,,,audio/filler/Roar_1.wav,,294132,153,audio-keyboard-response,,,,,,,
24,condition1,Roar,coda-onset,,yes,control,0.0-154.0,83,SAME,DIFFERENT,NA,audio/filler/Roar_1.wav,NA,,623.92,NA,"<div class=""big-container""><p class=""exposure-prompt"">Roar</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,294757,154,html-keyboard-response,fill_word,Roar,NA,NA,NA,LEFT,
